name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,dataset 1 (728 proteins),dataset 2 (133 proteins),Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,pathways,Radiality,selected,SelfLoops,shared name,status D1,status D2,Stress,TopologicalCoefficient,Unweighted graph predicted proteins (dataset 1),Unweighted graph predicted proteins (dataset 2),Weighted graph predicted proteins (dataset 1),Weighted graph predicted proteins (dataset 2)
LOC_Os11g32490,3.622337029,1.57E-06,0.27606487,0.071428571,0,0,8,8,false,40.5,0,8,0,,0.99900405,false,0,LOC_Os11g32490,MEDIUM CONFIDENCE (Unweighted),MEDIUM CONFIDENCE (Unweighted),12170,0.133808725,1,1,0,0
LOC_Os05g48300,3.331862774,5.83E-06,0.300132409,0.038095238,0,0,15,8,false,61.4,0,15,0,,0.99911437,false,0,LOC_Os05g48300,N/A,N/A,113330,0.086704653,0,0,0,0
LOC_Os12g29550,3.310617055,9.90E-06,0.302058493,0.105263158,0,0,20,8,false,54.15,0,20,0,,0.999122439,false,0,LOC_Os12g29550,N/A,N/A,147622,0.067331671,0,0,0,0
LOC_Os01g70390,3.466244848,4.92E-07,0.288496642,0.222222222,0,0,9,8,false,55.88888889,0,9,0,,0.999063333,false,0,LOC_Os01g70390,N/A,N/A,6406,0.13124183,0,0,0,0
LOC_Os10g33820,3.146223951,4.20E-05,0.317841328,0.110344828,0,0,30,8,false,86.4,0,30,0,,0.999184875,false,0,LOC_Os10g33820,N/A,N/A,1098628,0.052879902,0,0,0,0
LOC_Os03g25790,3.87972369,0,0.257750314,0,0,0,1,8,false,92,0,1,0,,0.998906296,false,0,LOC_Os03g25790,N/A,MEDIUM CONFIDENCE (Weighted),0,0,0,0,0,1
LOC_Os02g55590,3.457073199,0,0.289262027,0,0,0,1,8,false,425,0,1,0,,0.999066816,false,0,LOC_Os02g55590,N/A,N/A,0,0,0,0,0,0
LOC_Os04g53780,3.570325652,0,0.280086496,0,0,0,1,8,false,207,0,1,0,,0.999023803,false,0,LOC_Os04g53780,N/A,N/A,0,0,0,0,0,0
LOC_Os12g09060,3.729030011,1.48E-08,0.268166252,0,0,0,3,8,false,49.33333333,0,3,0,,0.998963528,false,0,LOC_Os12g09060,N/A,N/A,734,0.525362319,0,0,0,0
LOC_Os07g44840,3.284205027,8.25E-05,0.304487689,0.258333333,0,0,16,8,false,67.5625,0,16,0,NAD/NADH phosphorylation and dephosphorylation//aerobic respiration I (cytochrome c)//aerobic respiration III (alternative oxidase pathway),0.999132471,false,0,LOC_Os07g44840,MEDIUM CONFIDENCE (Weighted),N/A,3415882,0.085739213,0,0,1,0
LOC_Os01g18070,3.71991641,5.63E-06,0.268823245,0.6,0,0,6,8,false,36,0,6,0,NAD/NADH phosphorylation and dephosphorylation//aerobic respiration I (cytochrome c)//aerobic respiration III (alternative oxidase pathway),0.99896699,false,0,LOC_Os01g18070,N/A,N/A,314410,0.349514563,0,0,0,0
LOC_Os04g41350,3.453880536,8.88E-08,0.289529412,0,0,0,3,8,false,124,0,3,0,,0.999068029,false,0,LOC_Os04g41350,N/A,N/A,1952,0.35243553,0,0,0,0
LOC_Os08g01160,3.585998723,1.87E-05,0.278862341,0.333333333,0,1,4,8,false,60.75,0,4,0,,0.999017851,false,0,LOC_Os08g01160,N/A,TRAINING,764590,0.29368932,0,1,0,1
LOC_Os09g34150,3.525105938,8.47E-06,0.283679418,0.1,0,0,5,8,false,77.4,0,5,0,,0.999040978,false,0,LOC_Os09g34150,N/A,MEDIUM CONFIDENCE (Weighted),100698,0.247741935,0,0,0,1
LOC_Os04g32270,3.226621002,5.93E-07,0.309921741,0.145454545,0,0,11,8,false,162.8181818,0,11,0,,0.999154341,false,0,LOC_Os04g32270,MEDIUM CONFIDENCE (Unweighted),N/A,16188,0.143005762,1,0,0,0
LOC_Os12g31490,3.566204214,7.75E-08,0.28041019,0,0,0,2,8,false,100,0,2,0,,0.999025369,false,0,LOC_Os12g31490,N/A,MEDIUM CONFIDENCE (Unweighted),876,0.5,0,1,0,0
LOC_Os03g57300,3.485749115,5.59E-06,0.286882379,0.263736264,0,0,14,8,false,67.35714286,0,14,0,,0.999055925,false,0,LOC_Os03g57300,N/A,MEDIUM CONFIDENCE (Unweighted),136566,0.178571429,0,1,0,0
LOC_Os03g26310,3.41829686,0,0.292543346,0,0,0,1,8,false,396,0,1,0,,0.999081543,false,0,LOC_Os03g26310,N/A,N/A,0,0,0,0,0,0
LOC_Os04g53450,3.703953097,1.17E-07,0.26998182,0,0,0,2,8,false,56.5,0,2,0,,0.998973052,false,0,LOC_Os04g53450,N/A,MEDIUM CONFIDENCE (Weighted),4104,0.5,0,0,0,1
LOC_Os01g58990,3.583734835,2.34E-09,0.279038502,0.666666667,0,0,3,8,false,100,0,3,0,,0.999018711,false,0,LOC_Os01g58990,N/A,MEDIUM CONFIDENCE (Unweighted),206,0.390625,0,1,0,0
LOC_Os03g12030,3.865966216,1.28E-04,0.258667548,0.321428571,1,0,8,8,false,20.25,0,8,0,very long chain fatty acid biosynthesis I,0.998911521,false,0,LOC_Os03g12030,TRAINING,HIGH CONFIDENCE,4400100,0.170940171,1,1,1,1
LOC_Os10g21000,3.395077495,9.59E-10,0.294544087,0.333333333,0,0,3,8,false,211,0,3,0,UTP and CTP dephosphorylation II//superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)//UTP and CTP dephosphorylation I//superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis//pyrimidine ribonucleotides interconversion//pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,0.999090362,false,0,LOC_Os10g21000,N/A,MEDIUM CONFIDENCE (Unweighted),78,0.518883415,0,1,0,0
LOC_Os12g43080,3.506008011,3.25E-08,0.285224676,0,0,0,2,8,false,156,0,2,0,,0.999048231,false,0,LOC_Os12g43080,N/A,N/A,1020,0.506535948,0,0,0,0
LOC_Os08g42170,3.296801532,2.38E-06,0.303324295,0.106060606,1,0,12,8,false,78.5,0,12,0,,0.999127686,false,0,LOC_Os08g42170,TRAINING,MEDIUM CONFIDENCE (Unweighted),25634,0.107486264,1,1,1,0
LOC_Os07g38850,3.23840483,3.99E-05,0.308794006,0.142857143,0,0,28,8,false,49.96428571,0,28,0,vitamin E biosynthesis (tocopherols)//plastoquinol-9 biosynthesis I,0.999149865,false,0,LOC_Os07g38850,N/A,N/A,513302,0.051702443,0,0,0,0
LOC_Os11g44560,3.493991989,1.87E-06,0.286205579,0.133333333,1,0,6,8,false,114.3333333,0,6,0,,0.999052795,false,0,LOC_Os11g44560,TRAINING (WEIGHTED),MEDIUM CONFIDENCE (Weighted),21976,0.197573657,0,0,1,1
LOC_Os07g11440,3.671039647,1.90E-06,0.272402397,0.357142857,0,1,8,8,false,62,0,8,0,flavonoid biosynthesis (in equisetum)//flavonoid biosynthesis//flavonoid di-C-glucosylation,0.998985553,false,0,LOC_Os07g11440,N/A,TRAINING,22422,0.15270936,0,1,0,1
LOC_Os11g32650,3.318859929,3.50E-04,0.301308287,0.082758621,0,0,30,8,false,47.13333333,0,30,0,flavonoid biosynthesis (in equisetum)//flavonoid biosynthesis//flavonoid di-C-glucosylation,0.999119309,false,0,LOC_Os11g32650,N/A,N/A,8075878,0.052503737,0,0,0,0
LOC_Os04g42960,3.424566088,0,0.292007797,1,0,0,2,8,false,525,0,2,0,,0.999079162,false,0,LOC_Os04g42960,N/A,N/A,0,0.70754717,0,0,0,0
LOC_Os02g33680,3.361757706,1.42E-05,0.297463437,0.5,0,0,25,8,false,60,0,25,0,,0.999103016,false,0,LOC_Os02g33680,MEDIUM CONFIDENCE (Unweighted),N/A,438948,0.072028812,1,0,0,0
LOC_Os04g42480,3.57258954,2.86E-07,0.27990901,0.4,0,0,5,8,false,79.2,0,5,0,,0.999022944,false,0,LOC_Os04g42480,N/A,MEDIUM CONFIDENCE (Weighted),13768,0.264882943,0,0,0,1
LOC_Os11g36070,3.361061125,1.10E-07,0.297525086,0,0,0,3,8,false,303.6666667,0,3,0,,0.999103281,false,0,LOC_Os11g36070,N/A,N/A,3432,0.377389859,0,0,0,0
LOC_Os09g31270,3.751784989,3.49E-04,0.266539795,0.1,0,0,5,8,false,41.2,0,5,0,,0.998954886,false,0,LOC_Os09g31270,N/A,N/A,17606120,0.205050505,0,0,0,0
LOC_Os08g34900,3.636152551,3.12E-05,0.275015964,0.347826087,0,0,23,8,false,26.39130435,0,23,0,,0.998998803,false,0,LOC_Os08g34900,N/A,N/A,804828,0.088713219,0,0,0,0
LOC_Os11g41860,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os11g41860,N/A,N/A,0,0,0,0,0,0
LOC_Os09g28560,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os09g28560,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09670,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09670,N/A,MEDIUM CONFIDENCE (Unweighted),0,0,0,1,0,0
LOC_Os08g09650,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09650,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09640,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09640,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09600,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09600,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09590,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09590,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09480,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09480,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09460,3.677250827,1.16E-04,0.271942287,0,0,0,2,8,false,164.5,0,2,0,,0.998983194,false,0,LOC_Os08g09460,N/A,N/A,4637430,0.5,0,0,0,0
LOC_Os08g09450,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09450,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09410,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09410,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09390,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09390,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09380,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09380,N/A,N/A,0,0,0,0,0,0
LOC_Os08g09220,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os08g09220,N/A,N/A,0,0,0,0,0,0
LOC_Os03g28270,3.651941719,0,0.273826933,1,0,0,2,8,false,255,0,2,0,,0.998992806,false,0,LOC_Os03g28270,N/A,MEDIUM CONFIDENCE (Unweighted),0,0.640703518,0,1,0,0
LOC_Os02g21260,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os02g21260,N/A,N/A,0,0,0,0,0,0
LOC_Os02g06620,3.677366924,0,0.271933702,0,0,0,1,8,false,328,0,1,0,,0.99898315,false,0,LOC_Os02g06620,N/A,N/A,0,0,0,0,0,0
LOC_Os03g18970,3.314041911,3.30E-08,0.301746335,0.666666667,0,0,6,8,false,251,0,6,0,,0.999121139,false,0,LOC_Os03g18970,N/A,N/A,1268,0.240882917,0,0,0,0
LOC_Os01g32964,3.560631567,4.12E-09,0.280849052,0,0,0,2,8,false,327.5,0,2,0,,0.999027485,false,0,LOC_Os01g32964,N/A,N/A,254,0.597985348,0,0,0,0
LOC_Os09g29239,3.504324607,1.39E-07,0.285361692,0.333333333,0,0,4,8,false,178.75,0,4,0,,0.99904887,false,0,LOC_Os09g29239,HIGH CONFIDENCE,MEDIUM CONFIDENCE (Weighted),4036,0.328584559,1,0,1,1
LOC_Os09g33480,3.365588901,0,0.297124821,1,0,0,2,8,false,599.5,0,2,0,,0.999101561,false,0,LOC_Os09g33480,N/A,N/A,0,0.829183956,0,0,0,0
LOC_Os09g04670,3.365588901,0,0.297124821,1,0,0,2,8,false,599.5,0,2,0,,0.999101561,false,0,LOC_Os09g04670,N/A,N/A,0,0.829183956,0,0,0,0
LOC_Os05g11570,3.324432577,9.28E-08,0.300803213,0,0,0,3,8,false,289.3333333,0,3,0,,0.999117192,false,0,LOC_Os05g11570,MEDIUM CONFIDENCE (Weighted),MEDIUM CONFIDENCE (Unweighted),2282,0.347808605,0,1,1,0
LOC_Os08g24946,3.376908342,0,0.296128855,0,0,0,1,8,false,671,0,1,0,,0.999097262,false,0,LOC_Os08g24946,N/A,N/A,0,0,0,0,0,0
LOC_Os04g40930,3.376908342,0,0.296128855,0,0,0,1,8,false,671,0,1,0,,0.999097262,false,0,LOC_Os04g40930,N/A,N/A,0,0,0,0,0,0
LOC_Os01g68930,3.644743716,4.73E-08,0.274367714,0,0,0,2,8,false,89.5,0,2,0,,0.99899554,false,0,LOC_Os01g68930,N/A,N/A,638,0.5,0,0,0,0
LOC_Os08g29760,3.552504789,4.63E-07,0.281491528,0.142857143,0,0,7,8,false,38.28571429,0,7,0,,0.999030572,false,0,LOC_Os08g29760,N/A,N/A,4130,0.163883735,0,0,0,0
LOC_Os11g07680,3.605909328,6.51E-07,0.277322558,0.2,0,0,6,8,false,39.66666667,0,6,0,,0.999010289,false,0,LOC_Os11g07680,N/A,N/A,4844,0.190938511,0,0,0,0
LOC_Os04g49580,3.42450804,1.55E-07,0.292012747,0,0,0,4,8,false,117.25,0,4,0,,0.999079184,false,0,LOC_Os04g49580,N/A,N/A,3150,0.270979021,0,0,0,0
LOC_Os12g05000,4.174377431,0,0.23955668,0,0,0,1,9,false,27,0,1,0,,0.998794388,false,0,LOC_Os12g05000,N/A,MEDIUM CONFIDENCE (Unweighted),0,0,0,1,0,0
LOC_Os08g31890,3.961165612,3.03E-07,0.252450944,0,0,0,3,9,false,26.33333333,0,3,0,,0.998875364,false,0,LOC_Os08g31890,N/A,N/A,5024,0.361904762,0,0,0,0
LOC_Os02g33590,3.142799094,1.02E-04,0.318187695,0.449206349,0,0,36,7,false,87.58333333,0,36,0,,0.999186176,false,0,LOC_Os02g33590,MEDIUM CONFIDENCE (Unweighted),MEDIUM CONFIDENCE (Unweighted),2867532,0.057206619,1,1,0,0
LOC_Os11g04990,4.163986765,0,0.240154462,1,0,0,2,9,false,26,0,2,0,,0.998798334,false,0,LOC_Os11g04990,N/A,N/A,0,0.838709677,0,0,0,0
LOC_Os10g35640,4.163986765,0,0.240154462,1,0,0,2,9,false,26,0,2,0,,0.998798334,false,0,LOC_Os10g35640,N/A,N/A,0,0.838709677,0,0,0,0
LOC_Os01g55020,4.188889534,5.13E-06,0.238726754,0,0,0,2,9,false,14,0,2,0,,0.998788876,false,0,LOC_Os01g55020,N/A,N/A,264712,0.52,0,0,0,0
LOC_Os08g31880,3.972601149,3.83E-07,0.251724239,0,0,0,3,9,false,25.66666667,0,3,0,,0.998871021,false,0,LOC_Os08g31880,N/A,N/A,5094,0.362745098,0,0,0,0
LOC_Os01g13720,4.173913043,6.27E-06,0.239583333,0,0,0,3,9,false,13.33333333,0,3,0,,0.998794564,false,0,LOC_Os01g13720,N/A,N/A,281084,0.352380952,0,0,0,0
LOC_Os09g39550,3.203517734,7.81E-06,0.312156849,0.066666667,0,0,10,7,false,171.9,0,10,0,NAD/NADH phosphorylation and dephosphorylation//aerobic respiration I (cytochrome c)//aerobic respiration III (alternative oxidase pathway),0.999163115,false,0,LOC_Os09g39550,N/A,N/A,164890,0.127665921,0,0,0,0
LOC_Os05g50140,3.239681895,4.20E-06,0.308672281,0.022222222,0,0,10,7,false,114.9,0,10,0,,0.99914938,false,0,LOC_Os05g50140,N/A,N/A,77738,0.10713615,0,0,0,0
LOC_Os11g04710,3.768096593,2.93E-07,0.265385978,0.583333333,0,0,9,9,false,66.44444444,0,9,0,brassinosteroid biosynthesis I//brassinosteroid biosynthesis II//superpathway of C28 brassinosteroid biosynthesis,0.998948691,false,0,LOC_Os11g04710,MEDIUM CONFIDENCE (Weighted),HIGH CONFIDENCE,8548,0.288888889,0,1,1,1
LOC_Os03g45619,3.663783596,1.63E-06,0.272941885,0.474358974,0,0,13,8,false,64.38461538,0,13,0,,0.998988309,false,0,LOC_Os03g45619,N/A,MEDIUM CONFIDENCE (Weighted),68196,0.237297758,0,0,0,1
LOC_Os07g18154,3.527776165,1.36E-04,0.283464696,0.044444444,0,1,10,8,false,32.9,0,10,0,L-tryptophan degradation VI (via tryptamine),0.999039963,false,0,LOC_Os07g18154,N/A,TRAINING,3023800,0.108754209,0,1,0,1
LOC_Os06g37330,3.60440007,2.99E-06,0.277438681,0.303030303,0,0,12,8,false,46.08333333,0,12,0,superpathway of gibberellin GA<sub>12</sub> biosynthesis//GA<sub>12</sub> biosynthesis//superpathway of gibberellin biosynthesis,0.999010862,false,0,LOC_Os06g37330,N/A,N/A,61940,0.156746032,0,0,0,0
LOC_Os03g46560,3.318279445,1.17E-06,0.301360996,0.348484848,0,0,12,8,false,114.4166667,0,12,0,,0.999119529,false,0,LOC_Os03g46560,MEDIUM CONFIDENCE (Weighted),N/A,44402,0.133566978,0,0,1,0
LOC_Os01g71060,3.356707494,1.14E-06,0.297910974,0.133333333,0,0,6,8,false,133.5,0,6,0,,0.999104934,false,0,LOC_Os01g71060,N/A,N/A,36932,0.228808706,0,0,0,0
LOC_Os12g18760,3.392523364,6.10E-07,0.29476584,0.178571429,0,0,8,8,false,88.625,0,8,0,,0.999091332,false,0,LOC_Os12g18760,N/A,N/A,8766,0.142770598,0,0,0,0
LOC_Os12g36170,3.431531898,2.78E-07,0.291415038,0.4,0,0,5,8,false,124.2,0,5,0,,0.999076517,false,0,LOC_Os12g36170,N/A,N/A,5370,0.311278195,0,0,0,0
LOC_Os05g41750,3.739594822,0,0.267408649,0,0,0,1,8,false,89,0,1,0,,0.998959516,false,0,LOC_Os05g41750,N/A,N/A,0,0,0,0,0,0
LOC_Os05g41530,3.457363441,1.73E-07,0.289237743,0.285714286,0,0,7,8,false,72.57142857,0,7,0,,0.999066706,false,0,LOC_Os05g41530,N/A,MEDIUM CONFIDENCE (Weighted),2252,0.181071429,0,0,0,1
LOC_Os03g53900,3.430138736,3.89E-07,0.291533398,0,0,0,11,8,false,95.27272727,0,11,0,,0.999077046,false,0,LOC_Os03g53900,N/A,MEDIUM CONFIDENCE (Unweighted),17366,0.216221852,0,1,0,0
LOC_Os07g46980,3.373831776,1.06E-04,0.296398892,0.653594771,0,0,18,8,false,44.66666667,0,18,0,,0.999098431,false,0,LOC_Os07g46980,N/A,HIGH CONFIDENCE,2730018,0.077622919,0,1,0,1
LOC_Os09g26320,3.27932896,2.90E-06,0.304940435,0.083333333,0,0,9,8,false,94,0,9,0,,0.999134322,false,0,LOC_Os09g26320,N/A,N/A,51312,0.120716846,0,0,0,0
LOC_Os02g44235,3.314622395,3.76E-10,0.30169349,0,1,0,2,7,false,370.5,0,2,0,,0.999120918,false,0,LOC_Os02g44235,TRAINING,N/A,12,0.522630835,1,0,1,0
LOC_Os05g48880,3.340511987,6.90E-09,0.29935531,0,0,0,2,8,false,310.5,0,2,0,,0.999111085,false,0,LOC_Os05g48880,N/A,N/A,234,0.513266998,0,0,0,0
LOC_Os09g26460,3.275381668,1.40E-08,0.305307931,0.5,0,0,4,8,false,295.5,0,4,0,,0.999135822,false,0,LOC_Os09g26460,N/A,MEDIUM CONFIDENCE (Unweighted),448,0.324094402,0,1,0,0
LOC_Os03g25940,3.435363093,3.07E-07,0.291090046,0.142857143,0,0,8,8,false,59.875,0,8,0,homocysteine and cysteine interconversion,0.999075061,false,0,LOC_Os03g25940,N/A,N/A,4794,0.142386091,0,0,0,0
LOC_Os11g18940,3.250653045,4.00E-06,0.307630493,0,0,0,6,8,false,151.5,0,6,0,,0.999145213,false,0,LOC_Os11g18940,N/A,N/A,86606,0.168721973,0,0,0,0
LOC_Os06g40910,3.250885238,3.80E-06,0.307608521,0.3,0,0,5,8,false,201.8,0,5,0,superpathway of pyrimidine ribonucleosides salvage//pyrimidine ribonucleosides salvage I//pyrimidine ribonucleosides salvage II//superpathway of pyrimidine deoxyribonucleoside salvage//pyrimidine deoxyribonucleosides salvage,0.999145125,false,0,LOC_Os06g40910,N/A,N/A,68514,0.214483493,0,0,0,0
LOC_Os05g45280,3.239739943,1.51E-05,0.30866675,0,0,0,3,8,false,364.3333333,0,3,0,,0.999149358,false,0,LOC_Os05g45280,N/A,MEDIUM CONFIDENCE (Unweighted),398214,0.35378124,0,1,0,0
LOC_Os03g53590,3.23254194,2.82E-05,0.309354068,0,0,0,9,8,false,116.5555556,0,9,0,,0.999152092,false,0,LOC_Os03g53590,N/A,N/A,625062,0.116840804,0,0,0,0
LOC_Os11g14170,3.249259883,1.25E-06,0.307762394,0,0,0,7,8,false,185,0,7,0,,0.999145743,false,0,LOC_Os11g14170,N/A,N/A,27070,0.167883212,0,0,0,0
LOC_Os06g45800,3.352005573,0,0.29832886,1,0,0,2,8,false,407,0,2,0,,0.99910672,false,0,LOC_Os06g45800,N/A,MEDIUM CONFIDENCE (Unweighted),0,0.603857567,0,1,0,0
LOC_Os06g23684,3.302083938,2.17E-07,0.302839061,0.714285714,0,0,7,8,false,150.4285714,0,7,0,2'-deoxymugineic acid phytosiderophore biosynthesis,0.99912568,false,0,LOC_Os06g23684,N/A,N/A,3654,0.156384718,0,0,0,0
LOC_Os01g50460,3.339118825,0,0.299480208,1,1,0,2,8,false,503,0,2,0,,0.999111615,false,0,LOC_Os01g50460,TRAINING,N/A,0,0.623296159,1,0,1,0
LOC_Os01g42110,3.339351019,0,0.299459384,1,0,0,2,8,false,406,0,2,0,,0.999111526,false,0,LOC_Os01g42110,N/A,N/A,0,0.505603985,0,0,0,0
LOC_Os01g42090,3.339351019,0,0.299459384,1,0,0,2,8,false,406,0,2,0,,0.999111526,false,0,LOC_Os01g42090,N/A,N/A,0,0.505603985,0,0,0,0
LOC_Os11g10980,3.308411215,1.41E-08,0.302259887,0,0,0,2,8,false,463.5,0,2,0,"superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle//superpathway of anaerobic sucrose degradation//glycolysis I (from glucose 6-phosphate)//glycolysis IV (plant cytosol)//Rubisco shunt//glycolysis II (from fructose 6-phosphate)",0.999123277,false,0,LOC_Os11g10980,N/A,N/A,1420,0.513318535,0,0,0,0
LOC_Os06g46680,3.412027631,4.28E-06,0.293080862,0.4,0,0,6,8,false,90.5,0,6,0,poly-hydroxy fatty acids biosynthesis//vernolate biosynthesis I//vernolate biosynthesis II,0.999083924,false,0,LOC_Os06g46680,N/A,MEDIUM CONFIDENCE (Weighted),155296,0.188981869,0,0,0,1
LOC_Os04g59620,3.58170314,2.43E-08,0.279196785,0.5,0,0,4,8,false,41.5,0,4,0,,0.999019482,false,0,LOC_Os04g59620,MEDIUM CONFIDENCE (Unweighted),N/A,584,0.278716216,1,0,0,0
LOC_Os07g25390,3.331456435,5.87E-05,0.300169016,0.222222222,0,0,18,8,false,50.72222222,0,18,0,,0.999114525,false,0,LOC_Os07g25390,N/A,N/A,1814134,0.072981615,0,0,0,0
LOC_Os06g14440,3.344110989,3.78E-05,0.299033137,0.252747253,0,0,14,8,false,55.64285714,0,14,0,,0.999109719,false,0,LOC_Os06g14440,N/A,N/A,1201434,0.08945797,0,0,0,0
LOC_Os06g04650,3.358739188,1.77E-07,0.297730769,0.214285714,0,0,8,8,false,100,0,8,0,,0.999104163,false,0,LOC_Os06g04650,N/A,N/A,2796,0.183241252,0,0,0,0
LOC_Os08g43160,3.462761943,1.66E-06,0.288786817,0.696969697,0,0,12,8,false,53.58333333,0,12,0,,0.999064656,false,0,LOC_Os08g43160,N/A,N/A,112922,0.121504157,0,0,0,0
LOC_Os01g21990,3.122888489,4.68E-06,0.320216365,0.261437908,0,0,18,7,false,141.0555556,0,18,0,,0.999193738,false,0,LOC_Os01g21990,N/A,N/A,92696,0.077771649,0,0,0,0
LOC_Os11g31500,3.21756545,1.94E-08,0.310793989,0.3,0,0,5,8,false,293.2,0,5,0,,0.99915778,false,0,LOC_Os11g31500,N/A,N/A,630,0.254608696,0,0,0,0
LOC_Os10g42540,3.305740988,3.59E-06,0.302504039,0,0,0,9,8,false,76,0,9,0,NAD/NADH phosphorylation and dephosphorylation//aerobic respiration I (cytochrome c)//aerobic respiration III (alternative oxidase pathway),0.999124291,false,0,LOC_Os10g42540,N/A,N/A,51126,0.1171875,0,0,0,0
LOC_Os12g04480,3.862715505,1.93E-06,0.258885232,0.333333333,0,0,10,9,false,30.4,0,10,0,brassinosteroid biosynthesis I//brassinosteroid biosynthesis II//superpathway of C28 brassinosteroid biosynthesis,0.998912755,false,0,LOC_Os12g04480,N/A,N/A,22066,0.191194969,0,0,0,0
LOC_Os10g23180,3.749579149,1.70E-07,0.266696597,0.694444444,0,0,9,8,false,98.44444444,0,9,0,superpathway of gibberellin GA<sub>12</sub> biosynthesis//GA<sub>12</sub> biosynthesis//superpathway of gibberellin biosynthesis,0.998955724,false,0,LOC_Os10g23180,N/A,MEDIUM CONFIDENCE (Weighted),4576,0.422031474,0,0,0,1
LOC_Os04g41160,3.37000058,1.19E-07,0.296735854,0.3,0,0,5,8,false,157.6,0,5,0,,0.999099886,false,0,LOC_Os04g41160,N/A,N/A,3464,0.227496382,0,0,0,0
LOC_Os03g12390,3.317176525,7.12E-10,0.301461195,0,0,0,2,8,false,541.5,0,2,0,,0.999119948,false,0,LOC_Os03g12390,N/A,N/A,168,0.537276342,0,0,0,0
LOC_Os03g62610,3.506936785,8.29E-08,0.285149138,0,0,0,2,8,false,172,0,2,0,,0.999047878,false,0,LOC_Os03g62610,MEDIUM CONFIDENCE (Unweighted),N/A,856,0.501466276,1,0,0,0
LOC_Os05g50660,3.433389447,2.08E-07,0.291257376,0.166666667,0,0,4,8,false,119.5,0,4,0,,0.999075811,false,0,LOC_Os05g50660,N/A,N/A,3062,0.26984127,0,0,0,0
LOC_Os04g47830,3.551401869,2.50E-06,0.281578947,0.4,0,0,5,8,false,49.8,0,5,0,,0.999030991,false,0,LOC_Os04g47830,MEDIUM CONFIDENCE (Unweighted),N/A,60774,0.225454545,1,0,0,0
LOC_Os10g16440,3.35868114,0,0.297735914,0,0,0,1,8,false,659,0,1,0,,0.999104185,false,0,LOC_Os10g16440,N/A,N/A,0,0,0,0,0,0
LOC_Os01g07070,3.379752714,0,0.295879635,1,0,0,3,8,false,232,0,3,0,,0.999096182,false,0,LOC_Os01g07070,N/A,N/A,0,0.361934477,0,0,0,0
LOC_Os01g07200,3.236431184,1.01E-07,0.308982315,0.166666667,0,0,4,8,false,290.75,0,4,0,,0.999150615,false,0,LOC_Os01g07200,N/A,N/A,4322,0.270251397,0,0,0,0
LOC_Os06g43650,3.46874093,1.94E-08,0.288289042,0,0,0,2,8,false,152.5,0,2,0,,0.999062385,false,0,LOC_Os06g43650,N/A,N/A,808,0.505,0,0,0,0
LOC_Os09g23380,3.225285888,8.25E-07,0.310050034,0.179487179,0,0,13,8,false,156.6923077,0,13,0,,0.999154848,false,0,LOC_Os09g23380,N/A,N/A,14768,0.135413894,0,0,0,0
